step=1 pos=(6,14,F2) action=2 | I am on Floor_2 (floor 2, position (6,14)).
step=160 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=161 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=162 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=163 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=164 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=165 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=166 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=167 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=168 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=169 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=170 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=171 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=172 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=173 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (11,11) on this floor. Smoke at (12,11) on this floor.
step=174 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (12,11) on this floor.
step=175 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1. Smoke at (12,11) on this floor.
step=176 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=177 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=178 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=179 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=180 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=181 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=182 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=183 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=184 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=185 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=186 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
step=187 pos=(14,14,F0) action=0 | I am on Exit (floor 0, position (14,14)). Fire at (11,11) on floor 1. Fire at (11,11) on this floor. Fire at (11,12) on floor 1. Fire at (11,12) on this floor. Fire at (11,13) on floor 1. Fire at (11,13) on this floor. Fire at (11,14) on floor 1. Fire at (11,14) on this floor. Fire at (12,11) on floor 1. Fire at (12,11) on this floor. Fire at (12,12) on floor 1. Fire at (12,12) on this floor. Fire at (12,13) on floor 1. Fire at (12,13) on this floor. Fire at (12,14) on floor 1. Fire at (12,14) on this floor. Fire at (13,11) on floor 1. Fire at (13,11) on this floor. Fire at (13,12) on floor 1. Fire at (13,12) on this floor. Fire at (13,13) on floor 1. Fire at (13,13) on this floor. Fire at (13,14) on floor 1. Fire at (13,14) on this floor. Fire at (14,11) on floor 1. Fire at (14,11) on this floor. Fire at (14,12) on floor 1. Fire at (14,12) on this floor. Fire at (14,13) on floor 1. Fire at (14,13) on this floor. Fire at (14,14) on floor 1.
